content_hash,source_dataset,component,normalized_label,relative_image_path,role,split_seed
dc29661847cd24106720f0de01fcbec5612c854e97bbbbc59ca11fdb95d9eed5,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/dc29661847cd24106720f0de01fcbec5612c854e97bbbbc59ca11fdb95d9eed5.jpg,unassigned,42
dc37020c509c72610d3950f968b103d4ac8898521c49d04a8ff344afa1e3798b,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dc37020c509c72610d3950f968b103d4ac8898521c49d04a8ff344afa1e3798b.png,unassigned,42
dc373fd46ce8082c609c7049b6d6b08a19db92335f79c9f76896bbc6722a5515,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dc373fd46ce8082c609c7049b6d6b08a19db92335f79c9f76896bbc6722a5515.jpg,unassigned,42
dc3c5b4fcddc615a09ec80486017484cc4e9aff600e16cb1d3ebcec090c5a20e,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dc3c5b4fcddc615a09ec80486017484cc4e9aff600e16cb1d3ebcec090c5a20e.png,unassigned,42
dc4ca48c84c66edbf04b98042ad79cd8656803c32a3090b3cd9d51ae58c0e6e1,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dc4ca48c84c66edbf04b98042ad79cd8656803c32a3090b3cd9d51ae58c0e6e1.png,unassigned,42
dc692ee11736f62ac168e05c8ec227969c0c44ac7d8458b35ed3eba1e00fafbc,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dc692ee11736f62ac168e05c8ec227969c0c44ac7d8458b35ed3eba1e00fafbc.jpg,unassigned,42
dc87eeaad10dd5c5b77234eb0204e2118eb4cf168afbfce97f9a59afabae8ddb,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dc87eeaad10dd5c5b77234eb0204e2118eb4cf168afbfce97f9a59afabae8ddb.jpg,unassigned,42
dc8c7b479919a5d77a7587a2c9a68ef98bac85e75d9d348220fb56e5e6026cf4,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dc8c7b479919a5d77a7587a2c9a68ef98bac85e75d9d348220fb56e5e6026cf4.jpg,unassigned,42
dc96356699128b89d82e6a5ec7194d0b0c481d54fbffb2eb478a9d383ea986b6,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dc96356699128b89d82e6a5ec7194d0b0c481d54fbffb2eb478a9d383ea986b6.png,unassigned,42
dcac6ba3bd48490aa006ae81820815db8e1795ae4c8f4f243a78fffa6e967356,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dcac6ba3bd48490aa006ae81820815db8e1795ae4c8f4f243a78fffa6e967356.jpg,unassigned,42
dcaf424757dc655c704995638a27201542b95fa9ba688701a7eac952e875496b,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dcaf424757dc655c704995638a27201542b95fa9ba688701a7eac952e875496b.png,unassigned,42
dcb2965d2e028aac3a8385f0ddbb0d7eaf8eb882d1331175314916a043ee4223,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dcb2965d2e028aac3a8385f0ddbb0d7eaf8eb882d1331175314916a043ee4223.jpg,unassigned,42
dcc1f92c50deced95bc0f18f66a9b4c3c532c0de1c950499c4059754e86e81ea,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dcc1f92c50deced95bc0f18f66a9b4c3c532c0de1c950499c4059754e86e81ea.jpg,unassigned,42
dcccd079b59216bf260c8682306e48c6283e3438ca9b9d1a38749242b1251769,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dcccd079b59216bf260c8682306e48c6283e3438ca9b9d1a38749242b1251769.png,unassigned,42
dccf6fa15821f4535d3819ae55198ba5f06abea5138ba7c1b4f5f27368ce7f23,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dccf6fa15821f4535d3819ae55198ba5f06abea5138ba7c1b4f5f27368ce7f23.jpg,unassigned,42
dcd2c19591daf2cbfd2bcb1c4830e97eeb742ba2408f64763ffa480267237f63,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dcd2c19591daf2cbfd2bcb1c4830e97eeb742ba2408f64763ffa480267237f63.png,unassigned,42
dcd3f7dd5053170f10a3ab0900fa8c702de592cf305e62c2a367d94414b02df8,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dcd3f7dd5053170f10a3ab0900fa8c702de592cf305e62c2a367d94414b02df8.png,unassigned,42
dd09dd3068cb2d8e0d6c7b3dd15c3b17be0f8a851af820c5feca17230ec4e95b,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dd09dd3068cb2d8e0d6c7b3dd15c3b17be0f8a851af820c5feca17230ec4e95b.png,unassigned,42
dd18df7b38f781b11c260181dc0327820bf8b89e4b23e88f95bb0546bcb6d829,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dd18df7b38f781b11c260181dc0327820bf8b89e4b23e88f95bb0546bcb6d829.jpg,unassigned,42
dd56b3255844665fbc9640324af4fd01d73f23e6d0d44063278df29dd593146f,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dd56b3255844665fbc9640324af4fd01d73f23e6d0d44063278df29dd593146f.png,gold_test,42
dd572b4dd999553839175bf9cc0fbe795d13e53177bf70201e752c72efdf221b,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dd572b4dd999553839175bf9cc0fbe795d13e53177bf70201e752c72efdf221b.png,unassigned,42
dd720d73e77e8dc5198e72d1f0ffb5626548f5134311acf00eed71739feadd9e,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dd720d73e77e8dc5198e72d1f0ffb5626548f5134311acf00eed71739feadd9e.jpg,unassigned,42
dd736e197c2842c41f7699d083fc34d0cfdc630c24ced9e4779a0890487ecc22,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dd736e197c2842c41f7699d083fc34d0cfdc630c24ced9e4779a0890487ecc22.png,unassigned,42
dd876e107a4831147130399c135a348d8a71b15c8aa492e281785181c360a1f3,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dd876e107a4831147130399c135a348d8a71b15c8aa492e281785181c360a1f3.jpg,unassigned,42
dda6c410e0793a7115e01ef848b8610316da3e64afc43489fec0ca543910f347,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dda6c410e0793a7115e01ef848b8610316da3e64afc43489fec0ca543910f347.jpg,unassigned,42
dda7436936674d04d881ee30dbddb213f5e03aa8f9d8df3f0bcde619def803fb,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/dda7436936674d04d881ee30dbddb213f5e03aa8f9d8df3f0bcde619def803fb.png,unassigned,42
ddafbd1b3c67262d8609fed95e13fc65ef7bae60d9001db1d08f6f9ec1a1ebee,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/ddafbd1b3c67262d8609fed95e13fc65ef7bae60d9001db1d08f6f9ec1a1ebee.png,unassigned,42
ddbb6e7eb3376cee6269c2ff595e1180502bbd8a714183cbc2e1c61571590f71,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/ddbb6e7eb3376cee6269c2ff595e1180502bbd8a714183cbc2e1c61571590f71.png,unassigned,42
ddc5dcb131258fb47d899362a6e5ff6b647f7e03a940f09a66e4b2ad76e8136c,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/ddc5dcb131258fb47d899362a6e5ff6b647f7e03a940f09a66e4b2ad76e8136c.png,unassigned,42
ddd9ae1bbef685ea70570786a464d744c95722873f2f9ec3187034786c72966c,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/ddd9ae1bbef685ea70570786a464d744c95722873f2f9ec3187034786c72966c.png,unassigned,42
dde25b31d92db504d73c99368d6662157d853b91ae3b99b121531fd6f56fc42f,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/dde25b31d92db504d73c99368d6662157d853b91ae3b99b121531fd6f56fc42f.jpg,unassigned,42
de0622ed970f636a04f05b17a091b4c64a5aa311cea7b872a19f4f649445f8c9,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/de0622ed970f636a04f05b17a091b4c64a5aa311cea7b872a19f4f649445f8c9.jpg,gold_test,42
de0b635df4dfd7e35ff0254c151d1102e50458c65b50e785eb1a57fbede2184a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/de0b635df4dfd7e35ff0254c151d1102e50458c65b50e785eb1a57fbede2184a.jpg,unassigned,42
de2a1078cdf26ff660f587bc6202c1d58b53d9787d1f21dd8c03fd6550ff2c4a,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/de2a1078cdf26ff660f587bc6202c1d58b53d9787d1f21dd8c03fd6550ff2c4a.jpg,unassigned,42
de2d8d412d4b1896254b4cdddea16288d92da2527df75f6069c02e24fdc25ed4,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/de2d8d412d4b1896254b4cdddea16288d92da2527df75f6069c02e24fdc25ed4.png,unassigned,42
de6f63e735dc2dfe6de36932ac12e1b0fc1a3bcce4c7fc0973825c2bbc0d44d5,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/de6f63e735dc2dfe6de36932ac12e1b0fc1a3bcce4c7fc0973825c2bbc0d44d5.png,unassigned,42
de7278bc851757e91b219a4d5003b05ec95ed59cb015709769dc0d3192a087ef,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/de7278bc851757e91b219a4d5003b05ec95ed59cb015709769dc0d3192a087ef.png,unassigned,42
de78cfb6ac87519955fccf7d2852a5207aca84b275edad0c65c117377783f053,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/de78cfb6ac87519955fccf7d2852a5207aca84b275edad0c65c117377783f053.jpg,unassigned,42
de8715638e477f01341583d52c0a349524c262c268df89c0c7b2fb4c81672257,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/de8715638e477f01341583d52c0a349524c262c268df89c0c7b2fb4c81672257.jpg,gold_test,42
de8acfe3cbd87b8397b5cd7c53e49c65d1e570552d73591e65510b677d00f01a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/de8acfe3cbd87b8397b5cd7c53e49c65d1e570552d73591e65510b677d00f01a.jpg,unassigned,42
dea6c2efbae9192d3f7126c07a34f4b49bf20552a931a9aa7bf8a5826226f02e,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/dea6c2efbae9192d3f7126c07a34f4b49bf20552a931a9aa7bf8a5826226f02e.png,unassigned,42
dea9759161aaac39b66878fb0c9f8a1fa71e7c04657c47a9a0fcc79ac620939d,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/dea9759161aaac39b66878fb0c9f8a1fa71e7c04657c47a9a0fcc79ac620939d.jpg,unassigned,42
deb5c137a6cfb0f0651e6960166159761901873ec6764ce292d51b98ce1dd31e,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/deb5c137a6cfb0f0651e6960166159761901873ec6764ce292d51b98ce1dd31e.png,unassigned,42
deb7eed518d8ed402535777586c38ae23fe8889ab325767910e7b6b7ea3ebaca,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/deb7eed518d8ed402535777586c38ae23fe8889ab325767910e7b6b7ea3ebaca.png,unassigned,42
deb7f5b14813c386420b084765a9555307f0545696585e8702cc30ff11cee79b,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/deb7f5b14813c386420b084765a9555307f0545696585e8702cc30ff11cee79b.png,gold_development,42
dec3465e15cdd3d107fc961bfa32b01a11441ee70169b3565c74a5119db14e0d,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/dec3465e15cdd3d107fc961bfa32b01a11441ee70169b3565c74a5119db14e0d.jpg,unassigned,42
dec8f224a5095e2d3f56e4beaade3f0997ff8fdfe0a5bf5a1198c0c7c15f2d7a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dec8f224a5095e2d3f56e4beaade3f0997ff8fdfe0a5bf5a1198c0c7c15f2d7a.jpg,unassigned,42
ded341dd7ab8ba5c320464b548e9944a030c22ff3637e3541e2d9083ce4f250a,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/ded341dd7ab8ba5c320464b548e9944a030c22ff3637e3541e2d9083ce4f250a.jpg,unassigned,42
dee3994889b4447c84cafc498b56c70472d38c6a735a1036df9bfa8f5f033786,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dee3994889b4447c84cafc498b56c70472d38c6a735a1036df9bfa8f5f033786.jpg,unassigned,42
dee8c94d19fb31484b0f30b946dabcebb891304f087ee3fb82f5c1c3bb1f75d9,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/dee8c94d19fb31484b0f30b946dabcebb891304f087ee3fb82f5c1c3bb1f75d9.png,unassigned,42
df0c132418cf0f481e0151f78b2c059c665c054ffbd56d5e056601a1c2c862ef,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/df0c132418cf0f481e0151f78b2c059c665c054ffbd56d5e056601a1c2c862ef.png,unassigned,42
df1c4fd1ca76fbe1f0323935746ff37cf185defbdc27934b11ee3b9a16c02b80,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/df1c4fd1ca76fbe1f0323935746ff37cf185defbdc27934b11ee3b9a16c02b80.jpg,unassigned,42
df60c070316d0c7f41977e18195bdb9a9e77ba049a8871551ceb64bc860fdd63,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/df60c070316d0c7f41977e18195bdb9a9e77ba049a8871551ceb64bc860fdd63.jpg,unassigned,42
df6808b76272bc58b91db76b4f8852df72f41128b172bb9916129aabb8ea867c,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/df6808b76272bc58b91db76b4f8852df72f41128b172bb9916129aabb8ea867c.png,unassigned,42
df9bc81396682d84264e5de42d52252732277c89e49865e6ed3e54a9fcb8758b,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/df9bc81396682d84264e5de42d52252732277c89e49865e6ed3e54a9fcb8758b.jpg,unassigned,42
e015c35145b8a33c602e0786b2b08df2fd7e1489566a17618c57b39c5dbdaae6,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e015c35145b8a33c602e0786b2b08df2fd7e1489566a17618c57b39c5dbdaae6.jpg,unassigned,42
e020b31cbf0a3fb6384278f845d8cbf47ce4e51c6131f32fa579cd7a9dbead1a,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e020b31cbf0a3fb6384278f845d8cbf47ce4e51c6131f32fa579cd7a9dbead1a.jpg,unassigned,42
e0241536b66aeb4681a42afe37bc96078804f2335bf2b30280aa5fdc4f57ec19,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e0241536b66aeb4681a42afe37bc96078804f2335bf2b30280aa5fdc4f57ec19.jpg,unassigned,42
e039c9608ece123f58af45636439d1375c43423888ef34ca6230166fbe448352,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e039c9608ece123f58af45636439d1375c43423888ef34ca6230166fbe448352.jpg,unassigned,42
e05fdca77a4778e708789a5e98bac79205025b51d6ccc88463037c44b22b3a51,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e05fdca77a4778e708789a5e98bac79205025b51d6ccc88463037c44b22b3a51.png,unassigned,42
e0654928fe7dcca7e49a7b02bde373aac01491458814fb27078a7af303458653,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e0654928fe7dcca7e49a7b02bde373aac01491458814fb27078a7af303458653.jpg,unassigned,42
e085a87989b2bd3760c3458eff960248f9becfb5f4c90f6a85adfbae82b2bff5,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e085a87989b2bd3760c3458eff960248f9becfb5f4c90f6a85adfbae82b2bff5.jpg,unassigned,42
e08ac5c00da1a8abdb02f6bd19eb4ab41d72ec6aca76fc2f68c49ead03e1ce89,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/e08ac5c00da1a8abdb02f6bd19eb4ab41d72ec6aca76fc2f68c49ead03e1ce89.png,unassigned,42
e0a5381a5d132cec0cefadb6d712df425e12320dbbbce7c4dac762b0cc1ff38e,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e0a5381a5d132cec0cefadb6d712df425e12320dbbbce7c4dac762b0cc1ff38e.jpg,unassigned,42
e0b148ce71c9e955841e858d823be5fcb0b8944401d3d376440b9e74a345afb7,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e0b148ce71c9e955841e858d823be5fcb0b8944401d3d376440b9e74a345afb7.jpg,gold_development,42
e0b4db02808cedaf5415fb5b48096e4204ae22889d0da00a91e4b65e56fcfa05,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e0b4db02808cedaf5415fb5b48096e4204ae22889d0da00a91e4b65e56fcfa05.jpg,unassigned,42
e0b6627b789c60261f9327bac0b2d1171b7b3e528d3da0c4876b7d0539ce1950,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e0b6627b789c60261f9327bac0b2d1171b7b3e528d3da0c4876b7d0539ce1950.jpg,unassigned,42
e0b8553d1bc047c1bd237eb4c5f83cbc3e79fe0a66360eeb54bbd3e1f062a6a7,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/e0b8553d1bc047c1bd237eb4c5f83cbc3e79fe0a66360eeb54bbd3e1f062a6a7.png,unassigned,42
e0c41adc56354762d4bb508c273ed009e99ba111b4570661ba01eb17d2ed0ef9,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e0c41adc56354762d4bb508c273ed009e99ba111b4570661ba01eb17d2ed0ef9.jpg,gold_test,42
e0eb31ea615b460c378ecd0569922b853da546444e81a32eb27e4fb80658cd79,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e0eb31ea615b460c378ecd0569922b853da546444e81a32eb27e4fb80658cd79.png,unassigned,42
e1008351bb152cb452f917590c415a5ebbae2073ad42e4261329b43dbad5d6dd,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e1008351bb152cb452f917590c415a5ebbae2073ad42e4261329b43dbad5d6dd.jpg,gold_test,42
e1258adc73c6b68d9e12c797c0fbdd1d130be6e6f07380e55b4923540d28a101,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e1258adc73c6b68d9e12c797c0fbdd1d130be6e6f07380e55b4923540d28a101.jpg,unassigned,42
e14c2b72ee15ebc0d3ad2b65d557797a2cba7e590b0544a229ae192ac81c5d4f,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e14c2b72ee15ebc0d3ad2b65d557797a2cba7e590b0544a229ae192ac81c5d4f.png,unassigned,42
e1571cbce847ae739a5829d8d4714a796e64f0bb008864e4184e0f391e270b87,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e1571cbce847ae739a5829d8d4714a796e64f0bb008864e4184e0f391e270b87.png,unassigned,42
e15fb5600df3650d55a6c5163238e6a7c02795915d66339586bd707bcdc356be,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e15fb5600df3650d55a6c5163238e6a7c02795915d66339586bd707bcdc356be.png,unassigned,42
e16566fc8a79d68d5a30f05fbee3f43a7336774915ee7509be7ea6d7ef9e1ed5,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e16566fc8a79d68d5a30f05fbee3f43a7336774915ee7509be7ea6d7ef9e1ed5.png,unassigned,42
e17497a2d9000857032718f0c1d6da473d9d33ad6a4a7f55e7bee6f53e00c38f,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e17497a2d9000857032718f0c1d6da473d9d33ad6a4a7f55e7bee6f53e00c38f.jpg,unassigned,42
e1aae5ff2228ea65682ba458f78da061335c45e6e25344fc567783e14eb56501,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e1aae5ff2228ea65682ba458f78da061335c45e6e25344fc567783e14eb56501.png,gold_test,42
e1c5fe35f7008d8ed68eed70e48f4819dd62108cc50744fab98245c4d085a1d2,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e1c5fe35f7008d8ed68eed70e48f4819dd62108cc50744fab98245c4d085a1d2.jpg,unassigned,42
e1cbec9d93eee8d7bd14604e5f4c63c4e22e56d01e7b3326b1d90f0ec13316dc,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/e1cbec9d93eee8d7bd14604e5f4c63c4e22e56d01e7b3326b1d90f0ec13316dc.png,unassigned,42
e1ec95025f09d918f352446d501a64a2d1a07a1a4a883c4c0a682612c173ce10,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e1ec95025f09d918f352446d501a64a2d1a07a1a4a883c4c0a682612c173ce10.jpg,unassigned,42
e226168e72221cf8d0f8d5224ed38d4ec482ef4b83b21a78d24ea4643537f0d1,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e226168e72221cf8d0f8d5224ed38d4ec482ef4b83b21a78d24ea4643537f0d1.jpg,unassigned,42
e2377d129b99506546622be3b90600d6130addc2e0bc1ae4b450f1ed3e47b022,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e2377d129b99506546622be3b90600d6130addc2e0bc1ae4b450f1ed3e47b022.jpg,unassigned,42
e23b018dbcb13d938e2685c9ca79df8043b0acac4f15ee1320bf0d2fc9d89c99,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e23b018dbcb13d938e2685c9ca79df8043b0acac4f15ee1320bf0d2fc9d89c99.png,unassigned,42
e23c5f97c3c0819f7d70bafa2a2535809ec47896f11c9f20561b1af807e8a9a5,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e23c5f97c3c0819f7d70bafa2a2535809ec47896f11c9f20561b1af807e8a9a5.png,unassigned,42
e2476087b3d713ff51326ccdef8bf98643526738368117038f69d6ce4737def7,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e2476087b3d713ff51326ccdef8bf98643526738368117038f69d6ce4737def7.png,unassigned,42
e249671c3ed8d7ed79103b7e69fc40fd23a2ba201175d7a6ca65a0a73f1b67c4,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e249671c3ed8d7ed79103b7e69fc40fd23a2ba201175d7a6ca65a0a73f1b67c4.jpg,unassigned,42
e250b4e25325de8c8ace790d35846411293ea48a557c681d1507fd79c884d547,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e250b4e25325de8c8ace790d35846411293ea48a557c681d1507fd79c884d547.jpg,unassigned,42
e254467176132a9005a1f8a2f4d22a093881058aab1825b128e650cf11e893a0,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e254467176132a9005a1f8a2f4d22a093881058aab1825b128e650cf11e893a0.png,unassigned,42
e26b401d68bcb581c2c8999c921be3bd406d94eb417c7bae7da5ff8a175b161b,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/e26b401d68bcb581c2c8999c921be3bd406d94eb417c7bae7da5ff8a175b161b.png,unassigned,42
e285cca656782fef8597b829527282a4a8b3ffe65a32e6648fdfa7707ae75e7c,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e285cca656782fef8597b829527282a4a8b3ffe65a32e6648fdfa7707ae75e7c.png,unassigned,42
e29296f1067afdc14c4bcb5078d5d39eb092fdbbb283b91d2cb2150a73987833,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e29296f1067afdc14c4bcb5078d5d39eb092fdbbb283b91d2cb2150a73987833.png,unassigned,42
e2a8dea38a2056ad4e00333997b31a5007a6b08bf901b31a44bc4e8757eca9b1,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/e2a8dea38a2056ad4e00333997b31a5007a6b08bf901b31a44bc4e8757eca9b1.png,unassigned,42
e2cba1fea63e7e7ab9c587055f6747674facd3cde415aabd8be5aa4bb8102298,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e2cba1fea63e7e7ab9c587055f6747674facd3cde415aabd8be5aa4bb8102298.png,unassigned,42
e2ced96352ff6218c6b0998b365863ea1f2b2cf379638cb31bbe5522accf2898,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/e2ced96352ff6218c6b0998b365863ea1f2b2cf379638cb31bbe5522accf2898.jpg,unassigned,42
e2ee51e17fdf741fc68df3d7219a7a821cfa12a32fd509633a59302dddaffea8,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/e2ee51e17fdf741fc68df3d7219a7a821cfa12a32fd509633a59302dddaffea8.jpg,unassigned,42
e317a25743bcf91143dadfa9119290983c31ea4a1b63a94bd6be4f5371db3c7b,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e317a25743bcf91143dadfa9119290983c31ea4a1b63a94bd6be4f5371db3c7b.jpg,unassigned,42
e343059e540802a1fb3b688a4c270c9851f8165322ed9b7e96eecaa5d4f8cb5a,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e343059e540802a1fb3b688a4c270c9851f8165322ed9b7e96eecaa5d4f8cb5a.jpg,unassigned,42
e34e9c0c50b107913e4b1fbabd32cba8b4e246e8650dccb1a4cc7683bbd11ae0,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e34e9c0c50b107913e4b1fbabd32cba8b4e246e8650dccb1a4cc7683bbd11ae0.jpg,unassigned,42
e372dec4b06106de17c8498e832de8372dca39b773a5b8d69175d0b47a329351,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e372dec4b06106de17c8498e832de8372dca39b773a5b8d69175d0b47a329351.png,unassigned,42
e37b1117f955cadc49b70ce95e8d68c8709fa28577cd558c17642ce7acfb2732,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e37b1117f955cadc49b70ce95e8d68c8709fa28577cd558c17642ce7acfb2732.jpg,unassigned,42
e37b552b23467139fe95dbb82730f0ff29b8735284f7fa830e36e241f7d24f0a,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/e37b552b23467139fe95dbb82730f0ff29b8735284f7fa830e36e241f7d24f0a.jpg,gold_development,42
e39fed98c359c77819fe68978447873c0353a1f0c120f6127e0ac947d3838725,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e39fed98c359c77819fe68978447873c0353a1f0c120f6127e0ac947d3838725.png,unassigned,42
e3a24520e9bd6af1c62a01747a5e9a1038a28f86f4ec410b99dfe557f3d6f0ec,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e3a24520e9bd6af1c62a01747a5e9a1038a28f86f4ec410b99dfe557f3d6f0ec.png,unassigned,42
e3f319f7de70ffc77fcee754aedafe95391e0c28f970cba15683d196809d5cbe,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e3f319f7de70ffc77fcee754aedafe95391e0c28f970cba15683d196809d5cbe.png,unassigned,42
e3fcba18f5421e091c34a951fc82c1739dc87a7656ecce311020aa94c82bc3de,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e3fcba18f5421e091c34a951fc82c1739dc87a7656ecce311020aa94c82bc3de.png,unassigned,42
e417f463240e8161a6ff10871355d68125c834c58a390d841aa029269f3dacd5,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/e417f463240e8161a6ff10871355d68125c834c58a390d841aa029269f3dacd5.png,unassigned,42
e41d3c7ef887099c9bf8436a4129552501da31e09bc93182dc5427f9e26c1bba,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e41d3c7ef887099c9bf8436a4129552501da31e09bc93182dc5427f9e26c1bba.jpg,unassigned,42
e42949f70524b3607a8a55d1dbc8ae74b6557033413ae15a8b7461c7a87027bd,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e42949f70524b3607a8a55d1dbc8ae74b6557033413ae15a8b7461c7a87027bd.jpg,unassigned,42
e4347359ccfbca1425d05e7bb5e793945ce56895cddf82fdc0b153cdf83e413b,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/e4347359ccfbca1425d05e7bb5e793945ce56895cddf82fdc0b153cdf83e413b.png,unassigned,42
